share,change,dollarAmount,insiderPortfolioChange,zeroDay,oneDay,sevenDay,fourteenDay,thirtyDay
25057,-941,-331947.7246,-0.03619509193014847,355.32000732421875,1,1,1,1
25998,-2747,-979929.6183999999,-0.09556444599060707,356.44000244140625,0,1,1,1
28745,-1249,-444522.7221,-0.04164166166566647,356.44000244140625,0,1,1,1
29994,-1004,-356107.0532,-0.03238918639912253,356.44000244140625,0,1,1,1
16754,-1385,-494000.2765,-0.07635481559071614,356.44000244140625,0,1,1,1
18139,-412,-146581.6896,-0.022209045334483316,356.44000244140625,0,1,1,1
3437,-1035,-369201.47400000005,-0.23144007155635063,356.44000244140625,0,1,1,1
4472,-516,-183682.27440000002,-0.10344827586206896,356.44000244140625,0,1,1,1
4988,-415,-147235.1525,-0.07680918008513789,356.44000244140625,0,1,1,1
11830,-1192,-425167.4472,-0.09153739824911689,356.44000244140625,0,1,1,1
13022,-482,-171535.70239999998,-0.035693127962085305,356.44000244140625,0,1,1,1
13504,-455,-161402.332,-0.03259545812737302,356.44000244140625,0,1,1,1
13959,-2,-705.78,-0.0001432562137382709,356.44000244140625,0,1,1,1
26080,-12634,-4506584.4386,-0.32634189182207984,356.44000244140625,0,1,1,1
38714,-3710,-1319739.379,-0.08745049971714124,356.44000244140625,0,1,1,1
42424,-4172,-1465209.7376,-0.08953558245342948,356.44000244140625,0,1,1,1
23719,-1312,-454096.32,-0.05241500539331229,347.1199951171875,1,1,1,1
30998,-9914,-3431334.54,-0.24232499022291748,347.1199951171875,1,1,1,1
22559,-6577,-2276365.47,-0.22573448654585393,347.1199951171875,1,1,1,1
175209,-264,-91373.04000000001,-0.0015045049665760545,347.1199951171875,1,1,1,1
18551,-4930,-1706322.3,-0.2099569864997232,347.1199951171875,1,1,1,1
5403,-1624,-562082.64,-0.2311085811868507,347.1199951171875,1,1,1,1
50230,-9811,-3395685.21,-0.1634050065788378,347.1199951171875,1,1,1,1
13961,-1384,-479016.24,-0.09019224503095472,347.1199951171875,1,1,1,1
22023,-556,-189703.03,-0.02462465122458922,341.82000732421875,1,1,1,1
22579,-772,-262869.6284,-0.033060682626011736,341.82000732421875,1,1,1,1
161156,-3391,-1156322.8616,-0.02060809373613618,341.82000732421875,1,1,1,1
164547,-1842,-627131.004,-0.011070443358635487,341.82000732421875,1,1,1,1
43579,-1961,-668834.1519,-0.04306104523495828,341.82000732421875,1,1,1,1
45540,-1039,-353692.7435,-0.022306189484531655,341.82000732421875,1,1,1,1
23351,64,20740.48,0.002748314510241766,325.1199951171875,1,1,1,1
20396,108,34999.56,0.0053233438485804415,325.1199951171875,1,1,1,1
17683,75,24305.25,0.004259427532939573,325.1199951171875,1,1,1,1
13294,75,24305.25,0.005673651562145397,325.1199951171875,1,1,1,1
3437,75,24305.25,0.022308149910767402,325.1199951171875,1,1,1,1
11839,66,21388.62,0.005606047736345876,325.1199951171875,1,1,1,1
166390,-159,-53418.609899999996,-0.0009546739998438898,334.510009765625,0,0,1,1
166549,-155,-51902.246,-0.0009297917266532297,334.510009765625,0,0,1,1
166704,-266,-88848.1762,-0.0015931005569862849,334.510009765625,0,0,1,1
23204,65,20722.0,0.0028091101603353644,320.30999755859375,1,1,1,1
20150,110,35068.0,0.0054890219560878245,320.30999755859375,1,1,1,1
17513,77,24547.600000000002,0.004416150493232393,320.30999755859375,1,1,1,1
13136,77,24547.600000000002,0.005896316716440769,320.30999755859375,1,1,1,1
3282,77,24547.600000000002,0.024024960998439936,320.30999755859375,1,1,1,1
11679,67,21359.600000000002,0.005769893213916638,320.30999755859375,1,1,1,1
17436,-1527,-485591.64989999996,-0.08052523334915361,318.6499938964844,1,0,1,1
18963,-457,-145046.9101,-0.023532440782698248,318.6499938964844,1,0,1,1
19420,-616,-194787.88559999998,-0.030744659612697144,318.6499938964844,1,0,1,1
166971,-759,-239304.351,-0.004525129672688249,311.9100036621094,0,1,1,1
167730,-3269,-1027471.8713,-0.01911707086006351,311.9100036621094,0,1,1,1
170999,-1190,-372666.23099999997,-0.006911010575588452,311.9100036621094,0,1,1,1
13059,-12,-3805.44,-0.0009180628873077806,311.9100036621094,0,1,1,1
13071,-20,-6319.8,-0.0015277671682835535,311.9100036621094,0,1,1,1
13091,-1193,-375943.5285,-0.08352002240268833,311.9100036621094,0,1,1,1
14284,-1847,-580443.2069,-0.11450003099621846,311.9100036621094,0,1,1,1
16131,-1428,-447406.9656,-0.08132581582094653,311.9100036621094,0,1,1,1
46579,-9,-2854.08,-0.0001931827938524942,311.9100036621094,0,1,1,1
46588,-530,-167062.837,-0.01124835519334437,311.9100036621094,0,1,1,1
47118,-1554,-488492.5962,-0.031928007889546355,311.9100036621094,0,1,1,1
48672,-907,-284235.20650000003,-0.018294035781278365,311.9100036621094,0,1,1,1
7324,-85,-24993.825,-0.011472533405317857,293.8999938964844,1,1,1,1
7409,-600,-176430.6,-0.07491571981520789,293.8999938964844,1,1,1,1
26080,-2338,-670041.1074000001,-0.08227179956365684,286.9599914550781,0,1,1,0
28418,-1337,-382237.20290000003,-0.04493362460090741,286.9599914550781,0,1,1,0
52579,-8000,-2240000.0,-0.13205896432757225,280.7699890136719,0,1,1,1
177988,-43,-11421.230000000001,-0.0002415309693255669,265.20001220703125,1,1,1,1
178031,-537,-142141.752,-0.0030072577393485955,265.20001220703125,1,1,1,1
27095,83,20547.48,0.003072708425884792,249.50999450683594,0,1,1,1
21684,142,35153.52,0.0065917742085228855,249.50999450683594,0,1,1,1
22271,99,24508.44,0.004465091105899333,249.50999450683594,0,1,1,1
21709,99,24508.44,0.004581212401665895,249.50999450683594,0,1,1,1
2859,99,24508.44,0.035869565217391305,249.50999450683594,0,1,1,1
11280,86,21290.16,0.00768268715383241,249.50999450683594,0,1,1,1
9449,-4,-1028.0,-0.0004231460911879826,257.4700012207031,0,1,0,1
21542,-6,-1542.0,-0.0002784481158344162,257.4700012207031,0,1,0,1
22172,-6,-1542.0,-0.00027053837135900444,257.4700012207031,0,1,0,1
65,-21,-5397.0,-0.2441860465116279,257.4700012207031,0,1,0,1
3465,-3,-771.0,-0.0008650519031141869,257.4700012207031,0,1,0,1
9822,-4,-1028.0,-0.0004070832485243232,257.4700012207031,0,1,0,1
21610,-4,-1028.0,-0.00018506523549551216,257.4700012207031,0,1,0,1
7136,-3,-771.0,-0.00042022692253817064,257.4700012207031,0,1,0,1
2760,-6,-1542.0,-0.0021691973969631237,257.4700012207031,0,1,0,1
11194,-8,-2056.0,-0.0007141581860382074,257.4700012207031,0,1,0,1
13149,-2,-514.0,-0.0001520796897574329,257.4700012207031,0,1,0,1
8006,-3,-771.0,-0.00037457859907603946,257.4700012207031,0,1,0,1
5417,-2,-514.0,-0.0003690717844620779,257.4700012207031,0,1,0,1
5446,-3,-771.0,-0.0005505597357313268,257.4700012207031,0,1,0,1
6618,-2,-514.0,-0.00030211480362537764,257.4700012207031,0,1,0,1
21493,-801,-207843.48,-0.035928949493137165,258.9700012207031,0,0,0,1
22294,-900,-233459.99999999997,-0.038803138742778305,258.9700012207031,0,0,0,1
26984,81,20570.355,0.0030108166375497156,253.5399932861328,1,1,0,1
23194,137,34791.835,0.005941796417573838,253.5399932861328,1,1,0,1
22138,95,24125.725000000002,0.004309758199882049,253.5399932861328,1,1,0,1
21591,95,24125.725000000002,0.00441942687011537,253.5399932861328,1,1,0,1
2743,95,24125.725000000002,0.035876132930513595,253.5399932861328,1,1,0,1
11146,84,21332.22,0.007593563550894956,253.5399932861328,1,1,0,1
40,-726,-181388.196,-0.9477806788511749,248.3699951171875,1,1,1,1
766,-2189,-545748.346,-0.7407783417935703,248.3699951171875,1,1,1,1
2955,-4189,-1039504.539,-0.5863661814109743,248.3699951171875,1,1,1,1
7144,-862,-212995.028,-0.10766924806395203,248.3699951171875,1,1,1,1
21496,-296,-73922.744,-0.013582966226138032,248.3699951171875,1,1,1,1
21792,-506,-125992.988,-0.022692618172033368,248.3699951171875,1,1,1,1
22298,-825,-204469.65000000002,-0.0356787614063919,248.3699951171875,1,1,1,1
2648,-281,-70179.75,-0.09593717992488904,248.3699951171875,1,1,1,1
2929,-909,-226421.901,-0.23684210526315788,248.3699951171875,1,1,1,1
3838,-1238,-306844.49,-0.24389282899921197,248.3699951171875,1,1,1,1
11062,-744,-185787.96,-0.06301880399796714,248.3699951171875,1,1,1,1
11806,-982,-244396.23200000002,-0.07679074131998749,248.3699951171875,1,1,1,1
12788,-1521,-377110.656,-0.10629673631979873,248.3699951171875,1,1,1,1
23057,-1591,-392078.085,-0.06454884777669588,247.57000732421875,1,1,1,1
22043,-1429,-352155.615,-0.06088104976141786,247.57000732421875,1,1,1,1
8006,-5430,-1338142.05,-0.4041381363501042,247.57000732421875,1,1,1,1
23123,-814,-200598.09,-0.0340059322387935,247.57000732421875,1,1,1,1
5076,-1234,-304100.79,-0.19556259904912837,247.57000732421875,1,1,1,1
60575,-1723,-424607.505,-0.027657388680214452,247.57000732421875,1,1,1,1
14309,-1585,-390599.475,-0.0997231659745816,247.57000732421875,1,1,1,1
23472,-775,-198402.32499999998,-0.031962717037159236,254.77000427246094,0,0,1,0
24247,-1165,-297666.82,-0.04584448292145443,254.77000427246094,0,0,1,0
25412,-660,-167973.3,-0.025314513654495243,254.77000427246094,0,0,1,0
23937,-724,-187805.59999999998,-0.029358095778759984,261.6700134277344,0,0,0,0
26903,-139,-35697.146,-0.005140152355595001,255.83999633789062,1,0,1,0
27042,-679,-173709.92799999999,-0.024494065870639587,255.83999633789062,1,0,1,0
27721,-168,-42803.88,-0.006023880382946682,255.83999633789062,1,0,1,0
24648,-471,-120967.872,-0.018750746446912697,255.83999633789062,1,0,1,0
25119,-2026,-518352.1,-0.07463621293055811,255.83999633789062,1,0,1,0
27145,-303,-77139.558,-0.011039055668901196,255.83999633789062,1,0,1,0
24661,-274,-70387.86,-0.010988570282735111,255.83999633789062,1,0,1,0
15894,-730,-187405.6,-0.04391241578440808,255.83999633789062,1,0,1,0
16624,-2081,-532234.4789999999,-0.11125367548783748,255.83999633789062,1,0,1,0
18705,-304,-77333.04,-0.015992424640959544,255.83999633789062,1,0,1,0
178553,-1968,-500962.272,-0.010901778740423551,253.64999389648438,1,0,0,1
180521,-2189,-555631.681,-0.011980734497290788,253.64999389648438,1,0,0,1
6310,-844,-214843.576,-0.11797595750629018,253.64999389648438,1,0,0,1
7154,-3010,-764446.69,-0.29614325068870523,253.64999389648438,1,0,0,1
27889,-277,-71158.53,-0.009834552297095789,257.9200134277344,1,0,0,0
27046,80,20551.199999999997,0.0029666988059037307,257.9200134277344,1,0,0,0
27448,-485,-124591.65,-0.01736297569183403,257.9200134277344,1,0,0,0
24656,136,34937.04,0.005546492659053833,257.9200134277344,1,0,0,0
26072,-774,-198832.86,-0.02883111078000447,257.9200134277344,1,0,0,0
25159,95,24404.55,0.003790296840089371,257.9200134277344,1,0,0,0
181849,55,14128.949999999999,0.0003025402378516343,257.9200134277344,1,0,0,0
24935,-141,-36221.49,-0.00562290636465146,257.9200134277344,1,0,0,0
23499,95,24404.55,0.004059135190565715,257.9200134277344,1,0,0,0
10164,-388,-99673.31999999999,-0.03677028051554208,257.9200134277344,1,0,0,0
9039,95,24404.55,0.010621645796064401,257.9200134277344,1,0,0,0
19009,-313,-80406.56999999999,-0.0161991512265811,257.9200134277344,1,0,0,0
18447,83,21321.87,0.0045197124809409715,257.9200134277344,1,0,0,0
0,-58,-4504.28,-1.0,77.38999938964844,1,0,1,0
58,-69,-5246.07,-0.5433070866141733,76.33000183105469,1,1,1,0
127,-78,-5850.780000000001,-0.3804878048780488,75.26000213623047,0,1,1,0
205,-77,-5768.07,-0.2730496453900709,74.66999816894531,1,1,1,0
282,25,1860.5,0.09727626459143969,73.02999877929688,0,1,1,1
257,6,469.62,0.02390438247011952,77.83999633789062,1,0,0,1
251,47,3687.62,0.23039215686274508,78.52999877929688,0,0,0,1
204,44,3436.3999999999996,0.275,78.05000305175781,1,0,0,1
160,62,4875.0599999999995,0.6326530612244898,78.47000122070312,1,1,0,0
98,54,4468.5,1.2272727272727273,82.37000274658203,0,0,0,0
44,6,484.5,0.15789473684210525,81.12000274658203,1,0,0,0
101507,3950,323607.7,0.040489149932859764,81.41000366210938,1,1,1,0
97557,2895,238189.02,0.03058249350320086,82.43000030517578,0,1,0,0
94662,3659,298142.638,0.04020746568794435,82.43000030517578,0,1,0,0
91003,1746,140816.646,0.01956149097549772,82.43000030517578,0,1,0,0
89257,322,26313.84,0.0036206218024399843,80.31999969482422,1,1,1,0
88935,2021,163440.291,0.023252870653749685,80.31999969482422,1,1,1,0
86914,10122,810417.9299999999,0.13181060527138244,80.31999969482422,1,1,1,0
360151,-21722,-2034916.9600000002,-0.056882785638157185,93.3499984741211,0,1,1,1
76792,2000,187715.4,0.02674082789603166,92.66000366210938,1,1,1,0
162438,-9358,-887927.2794,-0.0544715825746816,95.33999633789062,0,1,1,0
171796,3412,183872.68,0.020263207905739263,95.33999633789062,0,1,1,0
168384,1310,68801.2,0.007840836994385722,95.33999633789062,0,1,1,0
167074,4636,282193.32,0.02854011992267819,95.33999633789062,0,1,1,0
162438,-14365,-1362408.203,-0.08124862134692284,95.33999633789062,0,1,1,0
74792,15000,1434375.0,0.25086968156275086,93.16999816894531,1,1,1,0
59792,5000,467104.5,0.09125419769309388,93.02999877929688,1,0,1,0
25257,-1096,-100930.64,-0.04158919288126589,92.08999633789062,0,1,1,1
26353,-1793,-165117.37,-0.06370354579691608,92.08999633789062,0,1,1,1
381873,-12222,-1132490.52,-0.03101282685646862,92.66000366210938,1,1,1,0
405924,-21361,-1979310.26,-0.04999239383549622,92.66000366210938,1,1,1,0
113601,-45030,-4141818.873,-0.2838663312971613,92.58000183105469,1,0,1,0
158631,45030,1850282.7000000002,0.39638735574510786,92.58000183105469,1,0,1,0
4773567,-283523,-27989390.56,-0.05606445604092472,98.72000122070312,0,0,0,0
4615162,-595364,-58774334.08,-0.11426178470273443,98.72000122070312,0,0,0,0
464002,-18500,-1771132.6500000001,-0.03834180998213479,95.69000244140625,0,0,0,1
258798,-99503,-6341525.1959999995,-0.277707848987304,63.61000061035156,0,1,1,1
358301,99503,3649770.04,0.3844813329314755,63.61000061035156,0,1,1,1
537191,16790,999700.106,0.03226358135361,59.599998474121094,1,1,1,1
69301,5095,297551.057,0.07935395445908482,58.25,1,0,0,1
190554,-38400,-2127475.1999999997,-0.16771927985534213,55.720001220703125,1,1,1,1
228954,-5311,-294250.64400000003,-0.02267090687896186,55.720001220703125,1,1,1,1
234265,5311,139413.75,0.023196799357076095,55.720001220703125,1,1,1,1
228954,13861,450482.5,0.06444189257669938,55.720001220703125,1,1,1,1
215093,24539,814204.02,0.12877714453645686,55.720001220703125,1,1,1,1
4370,-3574,-179414.80000000002,-0.4498992950654582,49.869998931884766,1,1,1,1
18800,-4046,-203109.2,-0.17709883568239518,49.869998931884766,1,1,1,1
0,-4834,-242666.80000000002,-1.0,49.869998931884766,1,1,1,1
14578,-489,-318294.99,-0.03245503418065972,642.5,0,1,1,1
25671,-582,-378829.62,-0.022168894983430464,642.5,0,1,1,1
12149,-42,-27067.74,-0.0034451644655893693,646.969970703125,0,1,1,1
11901,-42,-26376.0,-0.0035167043456417984,622.7100219726562,0,0,0,1
23647,-2750,-1727000.0,-0.10417850513315907,622.7100219726562,0,0,0,1
329717,-2487,-1548063.2426999998,-0.007486363800556285,622.7100219726562,0,0,0,1
332204,-7838,-4874264.8718,-0.023050093811940876,622.7100219726562,0,0,0,1
340042,-6838,-4245699.1564,-0.019712869003690035,622.7100219726562,0,0,0,1
346880,-10152,-6292414.6704,-0.02843442604584463,622.7100219726562,0,0,0,1
357032,-12685,-7850039.945499999,-0.03431002631742657,622.7100219726562,0,0,0,1
414960,-1762,-1107294.0124000001,-0.0042282384899285375,622.7100219726562,0,0,0,1
416722,-739,-464080.0282,-0.001770225242597512,622.7100219726562,0,0,0,1
417461,-499,-312723.1503,-0.0011938941525504833,622.7100219726562,0,0,0,1
11943,-111,-73924.89,-0.009208561473369835,665.989990234375,0,0,0,0
11830,-42,-27704.46,-0.003537735849056604,656.7999877929688,0,1,1,0
25671,-1164,-720550.9199999999,-0.043376187814421464,621.6300048828125,0,1,1,1
14578,-488,-303394.48000000004,-0.03239081375282092,618.280029296875,1,1,1,1
11582,-43,-26907.68,-0.003698924731182796,625.8699951171875,0,0,1,1
25665,-2750,-1602452.5,-0.09677986978708429,588.7999877929688,1,1,1,1
11574,-43,-24881.52,-0.0037014719807179136,579.6599731445312,1,1,1,1
31455,-5000,-2870000.0,-0.1371553970648745,575.739990234375,0,1,1,1
14527,-442,-249786.134,-0.029527690560491683,567.3499755859375,1,1,1,1
14969,-891,-502658.4519,-0.05617906683480454,567.3499755859375,1,1,1,1
15860,-1000,-562247.0,-0.05931198102016608,567.3499755859375,1,1,1,1
16860,-500,-280614.0,-0.02880184331797235,567.3499755859375,1,1,1,1
17360,-2784,-1574602.56,-0.13820492454328834,565.5900268554688,1,1,1,1
36455,-4000,-2196000.0,-0.09887529353602768,556.9500122070312,0,1,1,1
11504,-43,-21457.86,-0.0037239109725469817,505.0799865722656,1,0,1,1
14527,-100,-49750.0,-0.00683667190811513,486.69000244140625,0,0,1,1
14627,-700,-347595.99,-0.04567103803745025,486.69000244140625,0,0,1,1
15327,-2976,-1474817.2127999999,-0.16259629568923128,486.69000244140625,0,0,1,1
18303,-500,-246867.0,-0.02659150135616657,486.69000244140625,0,0,1,1
18803,-416,-205087.8752,-0.021645246891097352,486.69000244140625,0,0,1,1
11547,-43,-22083.510000000002,-0.0037100949094046594,515.7000122070312,1,0,0,0
19475,-2282,-1171581.9948,-0.104885783885646,515.7000122070312,1,0,0,0
21757,-968,-494946.3376,-0.0425962596259626,515.7000122070312,1,0,0,0
39746,-4000,-2096000.0,-0.091436931376583,523.25,1,0,0,0
22016,-2840,-1431473.6,-0.11425812681042806,504.0400085449219,1,1,1,0
11301,-43,-19249.38,-0.003790550070521862,450.989990234375,1,1,1,1
27757,-600,-269181.0,-0.021158796769757026,450.989990234375,1,1,1,1
525,-235,-109648.65,-0.3092105263157895,466.5899963378906,0,0,0,1
28357,-600,-299856.0,-0.020720378492247126,501.6400146484375,0,0,0,0
25597,-15647,-7823500.0,-0.3793763941421783,501.6400146484375,0,0,0,0
43746,-4000,-1996680.0,-0.08377665144724165,492.6700134277344,1,0,0,0
41244,-100,-49749.0,-0.002418730650154799,493.760009765625,1,0,0,0
41344,-500,-248302.0,-0.011949144441258006,493.760009765625,1,0,0,0
41844,-1012,-501387.304,-0.023613963039014373,493.760009765625,1,0,0,0
42856,-1388,-685885.752,-0.03137148539915017,493.760009765625,1,0,0,0
47746,-3300,-1564219.7999999998,-0.0646475727774948,484.92999267578125,0,1,0,0
18732,-2681,-1254547.14,-0.12520431513566524,470.0,1,1,0,0
51046,-20,-9248.7,-0.0003916500215407512,470.0,1,1,0,0
51066,-700,-331800.0,-0.013522389212996947,470.0,1,1,0,0
51766,-700,-325340.39999999997,-0.013341973849731254,470.0,1,1,0,0
52466,-999,-463528.00800000003,-0.018685121107266434,470.0,1,1,0,0
53465,-988,-457189.096,-0.0181440875617505,470.0,1,1,0,0
54453,-793,-365952.847,-0.014353980378669948,470.0,1,1,0,0
55246,-500,-230008.0,-0.008969253399347038,470.0,1,1,0,0
72431,-3108,-1441645.8,-0.04114430956194813,458.7699890136719,1,1,1,0
75539,-7351,-3404696.511,-0.08868379780431898,458.7699890136719,1,1,1,0
82890,-3742,-1728661.804,-0.043194200757225965,458.7699890136719,1,1,1,0
86632,-4995,-2303743.9499999997,-0.05451449900138605,458.7699890136719,1,1,1,0
91627,-1500,-689121.0,-0.016107036627401292,458.7699890136719,1,1,1,0
93127,-1492,-683274.828,-0.0157685031547575,458.7699890136719,1,1,1,0
16226,-2139,-1014976.89,-0.11647154914239041,473.44000244140625,1,1,1,0
365345,-1985,-947148.7050000001,-0.005403860289113331,473.44000244140625,1,1,1,0
367330,-1122,-534708.174,-0.0030451727769153104,473.44000244140625,1,1,1,0
368452,-847,-402464.755,-0.0022935345072691775,473.44000244140625,1,1,1,0
369299,-7097,-3364765.767,-0.01885514192499389,473.44000244140625,1,1,1,0
376396,-22380,-10588694.16,-0.05612173250145445,473.44000244140625,1,1,1,0
398776,-13017,-6146562.3149999995,-0.03161054218988667,473.44000244140625,1,1,1,0
411793,-12803,-6032709.585,-0.030153369320483472,473.44000244140625,1,1,1,0
424596,-10444,-4910142.16,-0.024006987863184996,473.44000244140625,1,1,1,0
435040,-5755,-2700073.35,-0.013055955716376093,473.44000244140625,1,1,1,0
440795,-2874,-1344905.544,-0.006477802145293,473.44000244140625,1,1,1,0
443669,-941,-439513.81100000005,-0.0021164616180472775,473.44000244140625,1,1,1,0
444610,-734,-341842.15,-0.001648164115829561,473.44000244140625,1,1,1,0
445344,-908,-422029.32,-0.0020347247743427482,473.44000244140625,1,1,1,0
15467,-600,-277842.0,-0.037343623576274354,458.0799865722656,0,1,1,1
26663,-720,-165340.8,-0.02629368586349195,229.63999938964844,0,1,0,1
8295,-1490,-298759.89999999997,-0.15227388860500765,202.0,0,1,1,1
9785,1880,170384.4,0.23782416192283365,202.0,0,1,1,1
86408,-19265,-3937611.88,-0.18230768502834216,205.1300048828125,0,0,0,1
105673,-18231,-3738375.936,-0.1471381069214876,205.1300048828125,0,0,0,1
123904,-11076,-2252692.26,-0.08205660097792265,205.1300048828125,0,0,0,1
134980,48572,5214204.2,0.5621238774187575,205.1300048828125,0,0,0,1
26527,-17213,-3520058.5,-0.3935299497027892,207.3800048828125,0,0,0,1
